index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
1316,262,192,256,2618.5493,67.1956,0.0000,255.0000,67.5739,9775,1.0000
1317,262,192,255,1930.5616,64.5038,0.0000,255.0000,52.1572,9398,1.0000
1318,262,192,256,3923.7964,107.4865,0.0000,255.0000,61.4253,12131,1.0000
1319,265,190,256,2704.6514,116.7258,0.0000,255.0000,78.5753,11644,1.0000
1320,183,275,256,1499.0583,84.7577,0.0000,255.0000,50.9599,11368,1.0000
1321,275,183,256,4537.0713,86.5585,0.0000,255.0000,58.8472,11636,1.0000
1322,265,190,256,2355.9626,82.9004,0.0000,255.0000,72.7898,10696,1.0000
1323,262,192,256,1311.8962,105.2433,0.0000,255.0000,73.2083,8264,1.0000
1324,275,183,256,2294.7607,102.7111,0.0000,255.0000,59.9775,11387,1.0000
1325,265,190,256,3516.2832,135.5226,0.0000,255.0000,75.4527,11773,1.0000
1326,275,183,256,3775.6257,98.2182,0.0000,255.0000,69.7481,12755,1.0000
1327,275,183,255,4337.4756,58.3556,0.0000,255.0000,38.0822,13701,1.0000
1328,276,183,256,5458.6094,89.2214,0.0000,255.0000,53.8907,14148,1.0000
1329,250,202,256,5551.5659,115.6447,0.0000,255.0000,64.0814,13726,1.0000
1330,262,192,256,3146.5840,109.2403,0.0000,255.0000,67.5207,11538,1.0000
1331,275,183,256,1118.7188,85.5158,0.0000,255.0000,52.5068,8885,1.0000
1332,275,183,256,1260.8707,88.7313,0.0000,255.0000,54.3008,8304,1.0000
1333,275,183,256,3150.1023,75.1776,0.0000,255.0000,67.9670,10784,1.0000
1334,262,193,256,4590.9331,94.7553,0.0000,255.0000,68.4045,13098,1.0000
1335,300,168,256,3591.7642,105.0087,0.0000,255.0000,73.3190,12865,1.0000
1336,265,190,256,1857.0676,78.8937,0.0000,255.0000,77.1083,7837,1.0000
1337,275,183,256,2569.8557,118.0526,0.0000,255.0000,54.1139,11925,1.0000
1338,259,194,256,1053.3191,146.7028,0.0000,255.0000,56.8904,8988,1.0000
1339,270,186,256,4353.2637,113.4213,0.0000,255.0000,71.7412,12853,1.0000
1340,275,183,256,3397.9839,101.5934,0.0000,255.0000,58.8771,11728,1.0000
1341,275,183,256,3165.0752,113.4935,0.0000,255.0000,56.4373,10395,1.0000
1342,275,183,256,1407.4968,86.9307,0.0000,255.0000,52.9518,9340,1.0000
1343,230,219,256,2803.3342,60.1110,0.0000,255.0000,66.9842,10561,1.0000
1344,265,190,256,1758.6178,123.5952,0.0000,255.0000,67.3437,9632,1.0000
1345,275,183,256,1523.0229,82.3970,0.0000,255.0000,53.3455,9999,1.0000
1346,262,192,256,1997.7657,144.2903,0.0000,255.0000,68.1876,14114,1.0000
1347,275,183,256,2932.6968,121.4066,0.0000,255.0000,50.8018,13338,1.0000
1348,275,183,256,4281.9287,81.1165,0.0000,255.0000,58.6396,12339,1.0000
1349,300,168,256,620.9117,120.3311,0.0000,255.0000,57.1937,7748,1.0000
1350,262,192,256,1325.2054,127.5794,0.0000,255.0000,75.2739,8286,1.0000
1351,265,190,256,3151.8381,123.0337,0.0000,255.0000,74.7834,11810,1.0000
1352,262,192,256,3028.9414,94.5390,0.0000,255.0000,69.1682,10834,1.0000
1353,313,161,256,551.5607,113.1435,0.0000,255.0000,59.2846,7407,1.0000
1354,262,192,256,1275.2344,87.5833,0.0000,255.0000,58.7473,8267,1.0000
1355,275,183,256,3333.7800,65.2264,0.0000,255.0000,47.5397,11809,1.0000
1356,273,185,256,4964.9375,101.0716,0.0000,255.0000,57.1862,14545,1.0000
1357,275,183,256,1188.1444,90.2338,0.0000,255.0000,51.6972,8497,1.0000
1358,250,188,256,2154.2983,114.7328,0.0000,255.0000,51.4513,11483,1.0000
1359,175,288,256,3347.2495,134.7472,0.0000,255.0000,67.5401,12095,1.0000
1360,275,183,256,2060.6248,113.1445,0.0000,255.0000,63.8029,9466,1.0000
1361,308,164,256,1105.6459,163.9073,0.0000,255.0000,59.8404,6024,1.0000
1362,275,183,256,4064.8660,90.3611,0.0000,255.0000,59.4500,14368,1.0000
1363,275,183,256,556.0038,95.5655,0.0000,255.0000,54.7434,6967,1.0000
1364,275,183,256,4511.7021,72.6339,0.0000,255.0000,54.3727,12509,1.0000
1365,268,188,256,1537.8496,156.5260,0.0000,255.0000,65.5073,14005,1.0000
1366,275,183,255,597.5753,102.1356,0.0000,255.0000,58.1153,6730,1.0000
1367,262,192,256,3794.3215,72.7526,0.0000,255.0000,62.5371,11663,1.0000
1368,275,183,256,905.9875,80.3226,0.0000,255.0000,48.6534,7837,1.0000
1369,265,190,256,2991.6475,110.0550,0.0000,255.0000,75.7658,11460,1.0000
1370,265,190,256,2304.7852,89.6383,0.0000,255.0000,68.3674,11719,1.0000
1371,275,183,256,1938.5046,89.9574,0.0000,255.0000,66.2435,9435,1.0000
1372,292,172,256,1453.6210,92.7327,0.0000,255.0000,55.8938,9171,1.0000
1373,286,176,256,4283.2534,110.8934,0.0000,255.0000,61.1075,14414,1.0000
1374,331,152,256,1164.9159,111.8471,0.0000,255.0000,34.0321,7713,1.0000
1375,275,183,256,2758.0986,106.3718,0.0000,255.0000,72.4151,10402,1.0000
1376,275,183,256,4761.9658,132.2268,0.0000,255.0000,64.7769,13801,1.0000
1377,262,192,256,2252.6128,136.3568,0.0000,255.0000,70.8044,10858,1.0000
1378,265,190,256,2605.3403,118.4882,0.0000,255.0000,75.6462,10880,1.0000
1379,275,183,256,2765.4910,75.9822,0.0000,255.0000,48.4824,10416,1.0000
1380,262,192,250,775.5791,82.6498,0.0000,255.0000,50.1433,6366,1.0000
1381,275,183,256,4824.9888,110.2388,0.0000,255.0000,63.4756,11110,1.0000
1382,265,190,256,3892.8928,107.1056,0.0000,255.0000,81.8620,12916,1.0000
1383,183,275,256,3859.1167,117.6332,0.0000,255.0000,56.5949,11084,1.0000
1384,275,183,255,3050.2397,118.8237,0.0000,255.0000,53.5112,10866,1.0000
1385,265,190,256,3797.8018,120.7539,0.0000,255.0000,81.3367,13353,1.0000
1386,275,183,256,3732.3818,66.2352,0.0000,255.0000,43.9967,11046,1.0000
1387,183,275,256,6380.0864,83.8001,0.0000,255.0000,60.4184,13702,1.0000
1388,275,183,256,2094.6213,128.9891,0.0000,255.0000,58.5926,11149,1.0000
1389,265,190,256,5950.5771,130.5072,0.0000,255.0000,69.1149,14285,1.0000
1390,275,183,256,3165.9497,113.6748,0.0000,255.0000,55.8869,13571,1.0000
1391,275,183,256,1285.2821,134.1364,0.0000,255.0000,65.8646,7762,1.0000
1392,262,192,256,885.2181,134.9674,0.0000,255.0000,67.6066,7187,1.0000
1393,173,280,256,3735.5835,113.2770,0.0000,255.0000,71.3350,11653,1.0000
1394,265,190,256,5121.6685,153.1553,0.0000,255.0000,68.4174,12880,1.0000
1395,265,190,256,2743.4043,148.8189,0.0000,255.0000,65.2519,12824,1.0000
1396,265,190,256,1675.1016,116.9047,0.0000,255.0000,66.3317,9378,1.0000
1397,265,190,256,2304.7852,89.6383,0.0000,255.0000,68.3674,11719,1.0000
1398,265,190,256,2109.3276,175.1278,0.0000,255.0000,61.9671,10027,1.0000
1399,265,190,256,4153.2646,127.0836,0.0000,255.0000,73.1306,12786,1.0000
1400,262,192,256,1997.7657,144.2903,0.0000,255.0000,68.1876,14114,1.0000
1401,216,233,256,2016.4399,110.4035,0.0000,255.0000,67.9279,9720,1.0000
1402,292,172,256,1453.6210,92.7327,0.0000,255.0000,55.8938,9171,1.0000
1403,262,192,256,885.2181,134.9674,0.0000,255.0000,67.6066,7187,1.0000
1404,265,190,256,3809.5459,120.4977,0.0000,255.0000,79.9607,13061,1.0000
1405,262,192,256,2722.6882,77.6027,0.0000,255.0000,51.1769,8218,1.0000
1406,262,193,256,3315.5925,115.0053,0.0000,255.0000,65.9592,12021,1.0000
1407,265,190,256,1637.8728,117.9240,0.0000,255.0000,67.2743,9612,1.0000
1408,265,190,256,3381.2793,125.8336,0.0000,255.0000,56.9977,12541,1.0000
1409,265,190,256,1794.0187,143.3928,0.0000,255.0000,55.6167,10499,1.0000
1410,265,190,256,829.7180,143.2764,0.0000,255.0000,57.7556,7119,1.0000
1411,266,189,256,3109.9673,91.8592,0.0000,255.0000,62.6127,11671,1.0000
1412,265,190,256,3572.7456,90.4894,0.0000,255.0000,67.8800,10402,1.0000
1413,290,174,256,1448.0831,69.3350,0.0000,255.0000,70.5958,8041,1.0000
1414,268,188,256,1537.8496,156.5260,0.0000,255.0000,65.5073,14005,1.0000
1415,262,192,256,3923.7964,107.4865,0.0000,255.0000,61.4253,12131,1.0000
1416,265,190,256,2778.8357,173.2529,0.0000,255.0000,52.0648,11028,1.0000
1417,187,269,256,2684.2002,127.9950,0.0000,255.0000,63.0302,10905,1.0000
1418,265,190,256,3000.4473,145.5871,0.0000,255.0000,52.9173,12101,1.0000
1419,173,280,256,2911.1895,87.1742,0.0000,255.0000,61.5573,9928,1.0000
1420,275,183,256,5159.4653,98.7681,0.0000,255.0000,70.5173,13507,1.0000
1421,262,192,256,1325.2054,127.5794,0.0000,255.0000,75.2739,8286,1.0000
1422,257,196,256,1318.0544,157.6676,0.0000,255.0000,49.3072,9286,1.0000
1423,278,181,256,4323.2051,83.2815,0.0000,255.0000,56.2443,13677,1.0000
1424,183,275,256,1499.0583,84.7577,0.0000,255.0000,50.9599,11368,1.0000
1425,265,190,256,1718.1384,79.6203,0.0000,255.0000,74.8236,8537,1.0000
1426,265,190,256,4504.7236,169.8732,0.0000,255.0000,60.0222,11264,1.0000
1427,250,202,256,2177.5188,128.8831,0.0000,255.0000,59.8623,12090,1.0000
1428,265,190,256,1819.6302,106.0872,0.0000,255.0000,59.3826,10311,1.0000
1429,262,193,256,3284.7593,113.3950,0.0000,255.0000,65.5693,12137,1.0000
1430,253,200,256,4131.7646,91.2281,0.0000,255.0000,57.1603,11788,1.0000
1431,268,188,256,2223.0093,86.0732,0.0000,255.0000,62.5034,7862,1.0000
1432,271,186,256,1415.1304,138.7807,0.0000,255.0000,60.4699,9556,1.0000
1433,262,192,256,1450.3800,97.7969,0.0000,255.0000,73.6238,8075,1.0000
1434,265,190,256,1593.8359,113.2970,0.0000,255.0000,61.2304,8843,1.0000
1435,266,189,256,3398.7134,126.7183,0.0000,255.0000,77.8955,10101,1.0000
1436,187,270,256,2285.9114,151.6237,0.0000,255.0000,58.7986,11213,1.0000
1437,237,213,256,1022.4321,121.8514,0.0000,255.0000,52.2584,6551,1.0000
1438,265,190,256,2355.9626,82.9004,0.0000,255.0000,72.7898,10696,1.0000
1439,262,192,256,1275.2344,87.5833,0.0000,255.0000,58.7473,8267,1.0000
1440,265,190,256,1841.5382,129.6292,0.0000,255.0000,69.6167,9576,1.0000
1441,289,175,256,1341.1989,141.2753,0.0000,255.0000,61.2630,8746,1.0000
1442,288,175,256,2466.7822,113.7189,0.0000,255.0000,68.2049,11856,1.0000
1443,265,190,256,1758.6178,123.5952,0.0000,255.0000,67.3437,9632,1.0000
1444,250,202,256,1160.1843,111.0979,0.0000,255.0000,66.2034,9067,1.0000
1445,265,190,256,983.2707,124.5177,0.0000,255.0000,67.3210,6833,1.0000
1446,265,190,256,1704.4758,73.8110,0.0000,255.0000,71.9246,7741,1.0000
1447,300,168,256,1432.7769,77.0280,0.0000,255.0000,55.4421,8813,1.0000
1448,120,160,256,672.9350,132.2121,0.0000,255.0000,54.6592,4452,1.0000
1449,270,186,256,4353.2637,113.4213,0.0000,255.0000,71.7412,12853,1.0000
1450,225,225,256,1922.5288,132.8799,0.0000,255.0000,52.1364,9768,1.0000
1451,265,190,256,1664.5885,137.0343,0.0000,255.0000,72.9611,9969,1.0000
1452,265,190,256,908.7809,133.9661,0.0000,255.0000,57.6654,7934,1.0000
1453,265,190,256,3112.3079,128.6802,0.0000,255.0000,69.7759,11913,1.0000
1454,275,183,255,597.5753,102.1356,0.0000,255.0000,58.1153,6730,1.0000
1455,265,190,256,1587.3086,71.0178,0.0000,255.0000,72.9420,8590,1.0000
1456,265,190,256,2347.2312,130.5567,0.0000,255.0000,64.6593,11788,1.0000
1457,275,183,256,4761.9658,132.2268,0.0000,255.0000,64.7769,13801,1.0000
1458,265,190,256,3151.8381,123.0337,0.0000,255.0000,74.7834,11810,1.0000
1459,262,192,250,775.5791,82.6498,0.0000,255.0000,50.1433,6366,1.0000
1460,265,190,256,2767.8052,117.0839,0.0000,255.0000,67.9995,11980,1.0000
1461,250,202,256,2177.5188,128.8831,0.0000,255.0000,59.8623,12090,1.0000
1462,275,183,256,2786.1184,83.3611,0.0000,255.0000,57.5333,11690,1.0000
1463,265,190,256,1857.0676,78.8937,0.0000,255.0000,77.1083,7837,1.0000
1464,265,190,256,1180.1614,95.7085,0.0000,255.0000,69.2799,8694,1.0000
1465,100,100,256,8396.4453,147.4326,0.0000,255.0000,100.5107,5218,1.0000
1466,100,100,256,1791.9496,116.5958,0.0000,255.0000,49.5963,3744,1.0000
1467,265,190,256,4463.5728,128.1634,0.0000,255.0000,63.4188,13375,1.0000
1468,265,190,256,3516.2832,135.5226,0.0000,255.0000,75.4527,11773,1.0000
1469,262,192,256,1311.8962,105.2433,0.0000,255.0000,73.2083,8264,1.0000
1470,303,166,256,889.4645,99.6276,0.0000,255.0000,57.4523,8843,1.0000
1471,265,190,256,1401.3528,132.2470,0.0000,255.0000,63.8546,9584,1.0000
1472,262,192,256,885.2181,134.9674,0.0000,255.0000,67.6066,7187,1.0000
1473,262,193,256,3315.5925,115.0053,0.0000,255.0000,65.9592,12021,1.0000
1474,275,183,256,2758.0986,106.3718,0.0000,255.0000,72.4151,10402,1.0000
1475,265,190,256,1095.7948,131.0192,0.0000,255.0000,55.6592,8454,1.0000
1476,275,183,256,3210.2141,107.5765,0.0000,255.0000,76.2114,17337,1.0000
1477,300,168,256,1006.0756,97.6407,0.0000,255.0000,67.6500,9844,1.0000
1478,265,190,256,5950.5771,130.5072,0.0000,255.0000,69.1149,14285,1.0000
1479,275,183,256,2094.6213,128.9891,0.0000,255.0000,58.5926,11149,1.0000
1480,265,190,256,3000.4473,145.5871,0.0000,255.0000,52.9173,12101,1.0000
1481,265,190,256,3797.8018,120.7539,0.0000,255.0000,81.3367,13353,1.0000
1482,187,269,256,2684.2002,127.9950,0.0000,255.0000,63.0302,10905,1.0000
1483,250,202,256,1866.5206,168.5473,0.0000,255.0000,50.6152,8071,1.0000
1484,265,190,256,2474.2891,146.8171,0.0000,255.0000,66.7795,10579,1.0000
1485,275,183,256,3397.9839,101.5934,0.0000,255.0000,58.8771,11728,1.0000
1486,262,193,256,3284.7593,113.3950,0.0000,255.0000,65.5693,12137,1.0000
1487,250,202,256,1915.2526,136.7427,0.0000,255.0000,61.6440,10926,1.0000
1488,216,233,256,1339.4067,214.0405,0.0000,255.0000,57.3647,5831,1.0000
1489,265,190,256,2355.9626,82.9004,0.0000,255.0000,72.7898,10696,1.0000
1490,265,190,256,4589.6050,153.3974,0.0000,255.0000,68.3312,13026,1.0000
1491,100,100,254,3658.3669,231.1228,0.0000,255.0000,43.5531,3278,1.0000
1492,262,192,255,1930.5616,64.5038,0.0000,255.0000,52.1572,9398,1.0000
1493,265,190,256,2991.6475,110.0550,0.0000,255.0000,75.7658,11460,1.0000
1494,216,233,256,2016.4399,110.4035,0.0000,255.0000,67.9279,9720,1.0000
1495,300,168,256,620.9117,120.3311,0.0000,255.0000,57.1937,7748,1.0000
1496,275,183,255,597.5753,102.1356,0.0000,255.0000,58.1153,6730,1.0000
1497,265,190,256,1637.8728,117.9240,0.0000,255.0000,67.2743,9612,1.0000
1498,265,190,256,5194.8276,108.7576,0.0000,255.0000,84.2533,15055,1.0000
1499,191,264,256,4995.9814,123.8268,0.0000,255.0000,80.2720,14308,1.0000
1500,265,190,256,2778.8357,173.2529,0.0000,255.0000,52.0648,11028,1.0000
1501,266,190,256,5812.0347,105.7538,0.0000,255.0000,71.2356,12924,1.0000
1502,265,190,256,4153.2646,127.0836,0.0000,255.0000,73.1306,12786,1.0000
1503,237,213,256,1005.4697,131.6360,0.0000,255.0000,56.2599,6643,1.0000
1504,262,192,256,1325.2054,127.5794,0.0000,255.0000,75.2739,8286,1.0000
1505,275,183,255,2884.8809,89.8416,0.0000,255.0000,48.4066,9926,1.0000
1506,250,202,256,5551.5659,115.6447,0.0000,255.0000,64.0814,13726,1.0000
1507,275,183,256,3165.0752,113.4935,0.0000,255.0000,56.4373,10395,1.0000
1508,182,277,256,4853.4312,127.1736,0.0000,255.0000,62.6870,13127,1.0000
1509,270,186,256,4353.2637,113.4213,0.0000,255.0000,71.7412,12853,1.0000
1510,311,162,256,1689.5394,143.2047,0.0000,255.0000,65.3202,9556,1.0000
1511,265,190,256,1789.9603,137.9940,0.0000,255.0000,77.8283,9124,1.0000
1512,266,189,256,3109.9673,91.8592,0.0000,255.0000,62.6127,11671,1.0000
1513,262,192,256,4344.5732,111.0524,0.0000,255.0000,75.2506,14057,1.0000
1514,262,192,256,3923.7964,107.4865,0.0000,255.0000,61.4253,12131,1.0000
1515,278,181,256,4323.2051,83.2815,0.0000,255.0000,56.2443,13677,1.0000
1516,100,100,256,1354.9652,105.2355,0.0000,255.0000,65.5220,3020,1.0000
1517,100,100,254,914.2457,164.8790,0.0000,255.0000,48.5336,2030,1.0000
1518,100,100,256,963.4264,156.7285,0.0000,255.0000,55.1443,4744,1.0000
1519,265,190,256,1708.3353,64.3238,0.0000,255.0000,71.6609,7643,1.0000
1520,174,280,256,2641.6553,82.5002,0.0000,255.0000,68.8400,9038,1.0000
1521,262,192,256,2618.5493,67.1956,0.0000,255.0000,67.5739,9775,1.0000
1522,197,255,256,6191.8208,129.3792,0.0000,255.0000,76.3839,15167,1.0000
1523,300,168,256,1432.7769,77.0280,0.0000,255.0000,55.4421,8813,1.0000
1524,266,189,256,3398.7134,126.7183,0.0000,255.0000,77.8955,10101,1.0000
1525,265,190,256,2109.3276,175.1278,0.0000,255.0000,61.9671,10027,1.0000
1526,262,192,256,2722.6882,77.6027,0.0000,255.0000,51.1769,8218,1.0000
1527,265,190,256,1841.5382,129.6292,0.0000,255.0000,69.6167,9576,1.0000
1528,265,190,256,4504.7236,169.8732,0.0000,255.0000,60.0222,11264,1.0000
1529,265,190,256,908.7809,133.9661,0.0000,255.0000,57.6654,7934,1.0000
1530,265,190,256,3112.3079,128.6802,0.0000,255.0000,69.7759,11913,1.0000
1531,250,202,256,1173.3046,139.3691,0.0000,255.0000,60.8939,8594,1.0000
1532,262,192,256,3734.5024,141.5504,0.0000,255.0000,63.0482,10953,1.0000
1533,250,202,256,1149.2637,122.5588,0.0000,255.0000,65.6361,8883,1.0000
1534,290,174,256,1448.0831,69.3350,0.0000,255.0000,70.5958,8041,1.0000
1535,399,126,256,1477.8214,206.2174,0.0000,255.0000,56.5387,7024,1.0000
1536,262,192,256,1284.5125,190.0424,0.0000,255.0000,67.2670,7501,1.0000
1537,268,188,256,2223.0093,86.0732,0.0000,255.0000,62.5034,7862,1.0000
1538,249,202,256,1474.6317,176.3799,0.0000,255.0000,63.7692,6812,1.0000
1539,259,195,256,5055.8145,118.0876,0.0000,255.0000,78.3464,14737,1.0000
1540,265,190,256,2108.7627,138.6527,0.0000,255.0000,67.9912,11039,1.0000
1541,266,189,256,910.8878,225.9860,0.0000,255.0000,44.7286,6566,1.0000
1542,265,190,256,3381.2793,125.8336,0.0000,255.0000,56.9977,12541,1.0000
1543,193,262,256,3276.9783,99.9233,0.0000,255.0000,79.6949,12024,1.0000
1544,265,190,256,1704.4758,73.8110,0.0000,255.0000,71.9246,7741,1.0000
1545,250,202,256,1160.1843,111.0979,0.0000,255.0000,66.2034,9067,1.0000
1546,275,183,256,1342.9495,118.3916,0.0000,255.0000,59.3981,10526,1.0000
1547,299,169,256,3240.6958,94.3607,0.0000,255.0000,58.0259,11872,1.0000
1548,295,171,256,4355.3081,89.0809,0.0000,255.0000,61.4996,12819,1.0000
1549,275,183,256,4435.2109,64.3746,0.0000,255.0000,50.6766,13050,1.0000
1550,275,183,256,3579.8508,99.4327,0.0000,255.0000,49.7413,12637,1.0000
1551,275,183,256,5765.5000,95.0874,0.0000,255.0000,56.9940,13069,1.0000
1552,275,183,256,5808.0518,139.2432,0.0000,255.0000,55.6464,14509,1.0000
1553,100,100,256,1422.7743,154.6859,0.0000,255.0000,65.2095,2995,1.0000
1554,100,100,256,1099.2656,177.8954,0.0000,255.0000,43.6898,3353,1.0000
1555,100,100,243,2287.0383,88.4361,0.0000,255.0000,36.1970,3919,1.0000
1556,310,162,256,5481.5962,86.6443,0.0000,255.0000,60.7556,14552,1.0000
1557,275,183,256,2131.3264,88.2880,0.0000,255.0000,64.8537,10613,1.0000
1558,225,225,255,1381.9658,85.5153,0.0000,255.0000,56.2330,10217,1.0000
1559,225,225,256,2452.9338,110.3656,0.0000,255.0000,46.3516,10085,1.0000
1560,300,168,256,2798.8804,106.6005,0.0000,255.0000,59.7257,11272,1.0000
1561,300,168,256,1379.1371,127.3166,0.0000,255.0000,54.1457,8527,1.0000
1562,263,191,256,1688.7855,142.4603,0.0000,255.0000,52.7732,10102,1.0000
1563,300,168,256,6559.1938,153.7389,0.0000,255.0000,97.2458,11708,1.0000
1564,299,168,256,7639.8794,76.6968,0.0000,255.0000,60.1726,14419,1.0000
1565,275,183,256,5291.0708,64.7894,0.0000,255.0000,51.2242,13809,1.0000
1566,300,168,256,1263.3752,109.7130,0.0000,255.0000,49.9702,7920,1.0000
1567,267,189,256,3712.9077,70.7299,0.0000,255.0000,55.9714,12890,1.0000
1568,318,159,256,5723.0723,89.1314,0.0000,255.0000,65.6474,13296,1.0000
1569,233,217,256,3829.1702,114.1564,0.0000,255.0000,53.2902,13707,1.0000
1570,300,168,256,2939.8171,113.8953,0.0000,255.0000,62.6929,11702,1.0000
1571,294,171,256,5904.4609,115.9418,0.0000,255.0000,64.6803,14414,1.0000
1572,225,225,255,1399.5881,85.6339,0.0000,255.0000,56.2458,10122,1.0000
1573,300,168,256,4581.7100,99.4782,0.0000,255.0000,59.9736,12568,1.0000
1574,300,168,256,4772.1689,97.0247,0.0000,255.0000,69.7172,13795,1.0000
1575,300,168,256,6255.9487,155.7989,0.0000,255.0000,93.3474,12156,1.0000
1576,275,183,256,4965.1719,94.9388,0.0000,255.0000,64.5585,14180,1.0000
1577,150,150,256,803.0115,116.6413,0.0000,255.0000,48.3585,4312,1.0000
1578,280,180,256,5836.9058,86.4572,0.0000,255.0000,67.5867,14967,1.0000
1579,275,183,256,582.4663,81.5189,0.0000,255.0000,49.8484,6949,1.0000
1580,100,100,217,343.3424,97.4104,0.0000,219.0000,42.0140,2505,1.0000
1581,100,100,256,661.9016,132.2750,0.0000,255.0000,51.4440,2733,1.0000
1582,100,100,247,3565.1130,117.2915,0.0000,255.0000,42.2220,4433,1.0000
1583,275,183,253,3135.9878,105.5232,0.0000,255.0000,49.7523,12240,1.0000
1584,275,183,256,2280.5471,63.9901,0.0000,255.0000,49.2118,11069,1.0000
1585,318,159,256,925.6024,121.2542,0.0000,255.0000,60.6279,8889,1.0000
1586,275,183,256,4737.3335,116.5969,0.0000,255.0000,71.5774,13619,1.0000
1587,262,192,256,2257.1033,87.9901,0.0000,255.0000,67.4509,10793,1.0000
1588,275,184,256,3717.3723,90.0520,0.0000,255.0000,59.1661,13104,1.0000
1589,299,168,256,3363.7629,100.2423,0.0000,255.0000,56.2222,11256,1.0000
1590,275,183,256,2777.6992,100.9834,0.0000,255.0000,59.5394,11697,1.0000
1591,275,183,256,908.4919,106.4881,0.0000,255.0000,65.1155,7350,1.0000
1592,275,183,256,4432.9390,82.5113,0.0000,255.0000,50.6416,12622,1.0000
1593,290,174,256,1714.9208,63.5777,0.0000,255.0000,55.0223,10636,1.0000
1594,300,168,256,4391.4478,148.2446,0.0000,255.0000,65.0788,11972,1.0000
1595,275,183,256,3864.0012,94.2012,0.0000,255.0000,53.9283,12852,1.0000
1596,197,256,256,2397.5046,119.0788,0.0000,255.0000,62.9548,11078,1.0000
1597,267,189,256,3365.0742,119.5272,0.0000,255.0000,53.9727,12606,1.0000
1598,318,159,256,5253.8828,103.8398,0.0000,255.0000,58.4048,13398,1.0000
1599,309,163,256,9111.4385,110.6497,0.0000,255.0000,66.3364,16291,1.0000
1600,276,183,256,6001.5845,60.2506,0.0000,255.0000,45.3789,15248,1.0000
1601,275,183,254,2122.0059,93.3883,0.0000,255.0000,38.7419,11421,1.0000
1602,275,183,256,4276.7520,88.7113,0.0000,255.0000,51.7216,13512,1.0000
1603,300,168,256,3323.9475,119.5375,0.0000,255.0000,55.8720,12292,1.0000
1604,290,174,256,5271.8213,69.9796,0.0000,255.0000,53.9825,13868,1.0000
1605,275,183,256,3787.8052,88.5343,0.0000,255.0000,58.6851,12646,1.0000
1606,225,225,256,1102.7997,91.3737,0.0000,255.0000,41.4038,8729,1.0000
1607,100,100,236,465.3701,181.5724,19.0000,255.0000,37.7677,1853,0.8613
1608,100,100,256,2422.9585,71.8455,0.0000,255.0000,57.5122,3026,1.0000
1609,100,100,256,4585.0376,97.9966,0.0000,255.0000,55.9366,4600,1.0000
1610,300,168,256,7241.1650,95.7404,0.0000,255.0000,55.4672,15590,1.0000
1611,357,119,256,1690.4043,104.4835,0.0000,255.0000,55.3545,9525,1.0000
1612,275,183,256,2017.9783,69.3877,0.0000,255.0000,51.6757,10729,1.0000
1613,270,187,256,1094.6980,86.0878,0.0000,255.0000,54.1786,9326,1.0000
1614,300,168,256,6780.5034,117.2986,0.0000,255.0000,74.2114,14081,1.0000
1615,294,172,256,3782.3555,95.7209,0.0000,255.0000,40.9218,12605,1.0000
1616,225,224,256,3532.5889,102.9584,0.0000,255.0000,57.0369,12596,1.0000
1617,275,183,256,1150.7843,124.8035,0.0000,255.0000,69.7470,8539,1.0000
1618,318,159,256,7835.1172,111.1146,0.0000,255.0000,70.7056,14550,1.0000
1619,292,173,256,5732.8188,108.7532,0.0000,255.0000,69.1724,13498,1.0000
1620,260,194,256,4101.1362,135.7925,0.0000,255.0000,54.4828,13475,1.0000
1621,263,192,256,5900.0742,79.2980,0.0000,255.0000,47.3945,13897,1.0000
1622,267,189,256,5795.0815,70.4302,0.0000,255.0000,57.3187,14151,1.0000
1623,265,190,256,1649.9980,70.8672,0.0000,255.0000,68.2259,9440,1.0000
1624,294,171,256,4780.6514,67.1422,0.0000,255.0000,68.5022,12342,1.0000
1625,275,183,256,10723.2363,92.0015,0.0000,255.0000,48.7670,17584,1.0000
1626,299,168,256,2759.2666,85.2831,0.0000,255.0000,68.4193,11115,1.0000
1627,275,183,256,3349.2546,99.6263,0.0000,255.0000,51.0821,12687,1.0000
1628,274,184,256,1499.0026,89.9128,0.0000,255.0000,66.1044,9763,1.0000
1629,300,168,256,3998.2883,130.5858,0.0000,255.0000,80.0268,13101,1.0000
1630,225,225,256,3835.2173,119.5560,0.0000,255.0000,60.3218,11141,1.0000
1631,301,167,256,1792.9412,113.3550,0.0000,255.0000,46.6811,10219,1.0000
1632,275,183,256,4755.0347,117.3650,0.0000,255.0000,41.4774,12935,1.0000
1633,292,173,256,4845.0146,120.7545,0.0000,255.0000,68.7079,13127,1.0000
1634,100,100,256,3372.0037,98.4706,0.0000,255.0000,57.8914,4175,1.0000
1635,100,100,253,2200.4197,133.0846,0.0000,255.0000,53.0216,3731,1.0000
1636,100,100,256,902.9617,205.5385,0.0000,255.0000,59.8224,3393,1.0000
1637,230,219,256,1773.3418,107.6606,0.0000,255.0000,64.3121,10769,1.0000
1638,271,186,256,3651.8601,99.3335,0.0000,255.0000,62.6095,14017,1.0000
1639,275,183,256,3174.6787,95.6978,0.0000,255.0000,47.5983,12641,1.0000
1640,299,168,256,4641.0552,119.5508,0.0000,255.0000,56.8899,13241,1.0000
